state_id,episode,seed,step,teacher_macro,num_candidates,beneficial_candidates,regret_candidates,teacher_reward,teacher_success,teacher_cost_ratio
ep151_step9_seed151,151,,9,direct_solve,2,0,2,-129.00074997672027,False,0.5181818181818182
ep151_step10_seed151,151,,10,decompose_shallow,1,0,1,-115.7333288719032,False,0.5181818181818182
ep151_step11_seed151,151,,11,direct_solve,2,2,0,-126.29445387879953,False,0.5393939393939394
ep151_step12_seed151,151,,12,direct_solve,1,1,0,-125.499944981144,False,0.5393939393939394
ep151_step13_seed151,151,,13,direct_solve,2,2,0,-120.68731097955721,False,0.5393939393939394
ep151_step14_seed151,151,,14,decompose_shallow,1,0,1,-109.36065753719993,False,0.5393939393939394
ep151_step15_seed151,151,,15,decompose_shallow,1,0,1,-102.9759364525951,False,0.5393939393939394
ep152_step0_seed152,152,,0,research_context,3,3,0,-66.6439217295428,False,0.5606060606060606
ep152_step1_seed152,152,,1,direct_solve,2,0,2,-72.05133180036033,False,0.6242424242424243
ep152_step2_seed152,152,,2,direct_solve,2,0,2,-83.55375416738516,False,0.5818181818181818
ep152_step3_seed152,152,,3,direct_solve,3,2,1,-89.98369922268729,False,0.5818181818181818
ep152_step4_seed152,152,,4,direct_solve,3,2,1,-95.66287868768825,False,0.5818181818181818
ep152_step5_seed152,152,,5,research_context,3,2,1,-94.7265408893418,False,0.6242424242424243
ep152_step8_seed152,152,,8,direct_solve,2,1,1,-100.7655099026699,False,0.5606060606060606
ep152_step9_seed152,152,,9,direct_solve,2,2,0,-97.25736049448511,False,0.6242424242424243
ep152_step10_seed152,152,,10,direct_solve,2,2,0,-95.86096047761504,False,0.5818181818181818
ep152_step11_seed152,152,,11,decompose_shallow,1,0,1,-62.87592770367333,False,0.603030303030303
ep152_step12_seed152,152,,12,direct_solve,2,1,1,-80.75585978204391,False,0.5818181818181818
ep152_step13_seed152,152,,13,direct_solve,1,0,1,-72.55946233182259,False,0.6242424242424243
ep152_step14_seed152,152,,14,direct_solve,2,2,0,-67.72516327612726,False,0.6242424242424243
ep152_step15_seed152,152,,15,decompose_shallow,1,0,1,-46.064622245592574,False,0.603030303030303
ep152_step16_seed152,152,,16,direct_solve,2,2,0,-56.40373656168527,False,0.6242424242424243
ep152_step17_seed152,152,,17,direct_solve,1,1,0,-55.54341565762239,False,0.6242424242424243
ep152_step18_seed152,152,,18,direct_solve,2,2,0,-50.67177198357005,False,0.6242424242424243
ep152_step19_seed152,152,,19,decompose_shallow,1,0,1,-39.29200643436266,False,0.6242424242424243
ep152_step20_seed152,152,,20,decompose_shallow,1,0,1,-32.69603555706552,False,0.6242424242424243
ep153_step0_seed153,153,,0,research_context,3,2,1,-54.66016103739719,False,0.628030303030303
ep153_step1_seed153,153,,1,direct_solve,2,0,2,-46.46096059828494,False,0.6068181818181818
ep153_step2_seed153,153,,2,direct_solve,2,0,2,-62.025617526095104,False,0.628030303030303
ep153_step3_seed153,153,,3,direct_solve,3,1,2,-66.99455924795794,False,0.628030303030303
ep153_step4_seed153,153,,4,direct_solve,3,2,1,-71.01500215523419,False,0.628030303030303
ep153_step5_seed153,153,,5,direct_solve,3,0,3,-66.68534559481697,False,0.6068181818181818
ep153_step6_seed153,153,,6,research_context,3,3,0,-74.43645634888327,False,0.6068181818181818
ep153_step7_seed153,153,,7,research_context,3,2,1,-89.80914741071223,False,0.5856060606060606
ep153_step9_seed153,153,,9,direct_solve,2,1,1,-82.76974249870105,False,0.5643939393939394
ep153_step10_seed153,153,,10,direct_solve,2,1,1,-73.62082513261774,False,0.6068181818181818
ep153_step11_seed153,153,,11,direct_solve,2,2,0,-77.1408004214624,False,0.628030303030303
ep153_step12_seed153,153,,12,decompose_shallow,1,1,0,-63.830414794749075,False,0.628030303030303
ep153_step13_seed153,153,,13,direct_solve,2,1,1,-68.37940771168317,False,0.5856060606060606
ep153_step14_seed153,153,,14,direct_solve,1,1,0,-63.16749217290912,False,0.628030303030303
ep153_step15_seed153,153,,15,direct_solve,2,2,0,-58.320410935121636,False,0.628030303030303
ep153_step16_seed153,153,,16,decompose_shallow,1,0,1,-36.64886258693009,False,0.6068181818181818
ep153_step17_seed153,153,,17,direct_solve,2,1,1,-36.530416008259934,False,0.6068181818181818
ep153_step18_seed153,153,,18,decompose_shallow,1,0,1,-35.66075502032345,False,0.6068181818181818
ep153_step19_seed153,153,,19,direct_solve,2,1,1,-35.074173807489906,False,0.6068181818181818
ep153_step21_seed153,153,,21,decompose_shallow,1,1,0,-23.09879340324934,False,0.6068181818181818
ep154_step0_seed154,154,,0,research_context,3,3,0,-94.72847418167756,False,0.5393939393939394
ep154_step1_seed154,154,,1,direct_solve,2,1,1,-108.37871451261273,False,0.5606060606060606
ep154_step2_seed154,154,,2,direct_solve,2,1,1,-113.72813521831876,False,0.5606060606060606
ep154_step3_seed154,154,,3,direct_solve,3,1,2,-119.84686453998293,False,0.5606060606060606
ep154_step4_seed154,154,,4,direct_solve,3,2,1,-126.81859951598213,False,0.5606060606060606
ep154_step5_seed154,154,,5,research_context,3,0,3,-121.60292652154078,False,0.5393939393939394
ep154_step8_seed154,154,,8,direct_solve,2,1,1,-140.2091620922318,False,0.5606060606060606
ep154_step9_seed154,154,,9,direct_solve,2,1,1,-133.45764239103104,False,0.5606060606060606
ep154_step10_seed154,154,,10,direct_solve,2,1,1,-124.68600383573207,False,0.5606060606060606
ep154_step11_seed154,154,,11,decompose_shallow,1,1,0,-109.39624392254655,False,0.5606060606060606
ep154_step12_seed154,154,,12,direct_solve,2,0,2,-99.2028760348483,False,0.5393939393939394
ep154_step13_seed154,154,,13,direct_solve,1,1,0,-108.70890906537542,False,0.5606060606060606
ep154_step14_seed154,154,,14,direct_solve,2,2,0,-103.87781331131978,False,0.5606060606060606
ep154_step15_seed154,154,,15,decompose_shallow,1,0,1,-92.53413611503815,False,0.5606060606060606
ep154_step16_seed154,154,,16,decompose_shallow,1,0,1,-85.97034578031082,False,0.5606060606060606
ep155_step0_seed155,155,,0,research_context,3,2,1,-63.188460827681205,False,0.603030303030303
ep155_step1_seed155,155,,1,direct_solve,2,0,2,-65.85690405312569,False,0.603030303030303
ep155_step2_seed155,155,,2,direct_solve,2,0,2,-74.94642232800048,False,0.603030303030303
ep155_step3_seed155,155,,3,direct_solve,3,0,3,-80.21916334110375,False,0.6454545454545455
ep155_step4_seed155,155,,4,research_context,3,0,3,-91.15968350441835,False,0.603030303030303
ep155_step8_seed155,155,,8,direct_solve,2,2,0,-84.09662015252647,False,0.5393939393939394
ep155_step9_seed155,155,,9,decompose_shallow,1,1,0,-72.3959805202424,False,0.6454545454545455
ep155_step10_seed155,155,,10,direct_solve,2,0,2,-72.61902801822296,False,0.6454545454545455
ep155_step11_seed155,155,,11,direct_solve,1,1,0,-71.83702605359699,False,0.6454545454545455
ep155_step12_seed155,155,,12,direct_solve,2,1,1,-67.03543031493678,False,0.6454545454545455
ep155_step13_seed155,155,,13,decompose_shallow,1,1,0,-55.71808638636151,False,0.6454545454545455
ep155_step14_seed155,155,,14,direct_solve,2,1,1,-57.290178586695305,False,0.603030303030303
ep155_step15_seed155,155,,15,direct_solve,1,1,0,-55.06101449839556,False,0.6454545454545455
ep155_step16_seed155,155,,16,direct_solve,2,2,0,-50.21216221776744,False,0.6454545454545455
ep155_step17_seed155,155,,17,decompose_shallow,1,0,1,-38.85336314357773,False,0.6454545454545455
ep155_step18_seed155,155,,18,direct_solve,2,1,1,-28.432900674931695,False,0.6242424242424243
ep155_step19_seed155,155,,19,decompose_shallow,1,0,1,-27.565414439429198,False,0.6242424242424243
ep155_step20_seed155,155,,20,direct_solve,2,1,1,-26.976993273862778,False,0.6242424242424243
ep156_step0_seed156,156,,0,research_context,3,3,0,-53.94654068295014,False,0.6704545454545454
ep156_step1_seed156,156,,1,research_context,3,3,0,-55.37336961256915,False,0.6704545454545454
ep156_step2_seed156,156,,2,direct_solve,2,1,1,-56.29158409128516,False,0.6704545454545454
ep156_step3_seed156,156,,3,direct_solve,2,1,1,-60.352967560485794,False,0.6704545454545454
ep156_step4_seed156,156,,4,direct_solve,3,1,2,-52.70717416689142,False,0.6492424242424243
ep156_step5_seed156,156,,5,direct_solve,3,1,2,-66.69704311833436,False,0.6704545454545454
ep156_step6_seed156,156,,6,direct_solve,3,3,0,-73.48822391906324,False,0.628030303030303
ep156_step7_seed156,156,,7,research_context,3,2,1,-77.86625204287837,False,0.6704545454545454
ep156_step9_seed156,156,,9,direct_solve,2,0,2,-70.38836373878485,False,0.6068181818181818
ep156_step10_seed156,156,,10,direct_solve,2,2,0,-86.07994207900767,False,0.6704545454545454
ep156_step11_seed156,156,,11,direct_solve,2,2,0,-86.04383673472923,False,0.6704545454545454
ep156_step12_seed156,156,,12,direct_solve,2,2,0,-77.22928556439378,False,0.6704545454545454
ep156_step13_seed156,156,,13,direct_solve,2,2,0,-66.39911493476636,False,0.6704545454545454
ep156_step14_seed156,156,,14,decompose_shallow,1,1,0,-47.41167541730576,False,0.628030303030303
ep156_step15_seed156,156,,15,direct_solve,2,0,2,-38.851640994168434,False,0.6492424242424243
ep156_step16_seed156,156,,16,decompose_shallow,1,0,1,-46.68922145999872,False,0.628030303030303
ep156_step17_seed156,156,,17,direct_solve,2,2,0,-46.79833075071987,False,0.628030303030303
ep156_step18_seed156,156,,18,direct_solve,1,1,0,-45.925195390171694,False,0.628030303030303
ep156_step19_seed156,156,,19,direct_solve,2,2,0,-41.041615260956355,False,0.628030303030303
ep156_step20_seed156,156,,20,decompose_shallow,1,0,1,-29.648370576087054,False,0.628030303030303
ep156_step21_seed156,156,,21,decompose_shallow,1,1,0,-23.11048373877478,False,0.628030303030303
ep157_step0_seed157,157,,0,research_context,3,2,1,-61.02237107093066,False,0.6454545454545455
ep157_step1_seed157,157,,1,direct_solve,2,0,2,-63.967081423648,False,0.6454545454545455
ep157_step2_seed157,157,,2,direct_solve,2,0,2,-69.5652782198149,False,0.6454545454545455
ep157_step3_seed157,157,,3,direct_solve,3,0,3,-67.02948178236149,False,0.5818181818181818
ep157_step4_seed157,157,,4,direct_solve,3,0,3,-79.88736056214964,False,0.6454545454545455
ep157_step5_seed157,157,,5,direct_solve,3,0,3,-87.1549007588222,False,0.603030303030303
ep157_step6_seed157,157,,6,research_context,3,0,3,-90.43959158277833,False,0.603030303030303
ep157_step8_seed157,157,,8,direct_solve,2,1,1,-99.0102231473461,False,0.603030303030303
ep157_step9_seed157,157,,9,direct_solve,2,2,0,-94.77684988340815,False,0.6454545454545455
ep157_step10_seed157,157,,10,direct_solve,2,2,0,-92.37761185504466,False,0.603030303030303
ep157_step11_seed157,157,,11,direct_solve,2,1,1,-68.88526431883997,False,0.6242424242424243
ep157_step12_seed157,157,,12,decompose_shallow,1,1,0,-63.881490795078136,False,0.6454545454545455
ep157_step13_seed157,157,,13,direct_solve,2,0,2,-58.10981579885143,False,0.5818181818181818
ep157_step14_seed157,157,,14,direct_solve,1,0,1,-52.89611023979366,False,0.6242424242424243
ep157_step15_seed157,157,,15,direct_solve,2,2,0,-58.35559802813886,False,0.6454545454545455
ep157_step16_seed157,157,,16,decompose_shallow,1,0,1,-46.99171534776565,False,0.6454545454545455
ep157_step17_seed157,157,,17,direct_solve,2,2,0,-46.874000461219104,False,0.6454545454545455
ep157_step18_seed157,157,,18,direct_solve,1,1,0,-45.998428160642334,False,0.6454545454545455
ep157_step19_seed157,157,,19,direct_solve,2,2,0,-41.11246349909086,False,0.6454545454545455
ep157_step20_seed157,157,,20,decompose_shallow,1,0,1,-29.719287926185885,False,0.6454545454545455
ep157_step21_seed157,157,,21,decompose_shallow,1,1,0,-23.110217807416383,False,0.6454545454545455
ep158_step0_seed158,158,,0,research_context,3,2,1,-100.01899721934059,False,0.6416666666666667
ep158_step8_seed158,158,,8,direct_solve,2,2,0,-133.72159296236669,False,0.6416666666666667
ep158_step9_seed158,158,,9,direct_solve,2,2,0,-124.33925410124237,False,0.5992424242424242
ep158_step10_seed158,158,,10,direct_solve,2,2,0,-98.17628220814184,False,0.6416666666666667
ep158_step11_seed158,158,,11,decompose_shallow,1,1,0,-80.25573922055159,False,0.5992424242424242
ep158_step12_seed158,158,,12,direct_solve,2,1,1,-73.05033383238873,False,0.6416666666666667
ep158_step13_seed158,158,,13,direct_solve,1,0,1,-61.9116184486311,False,0.6204545454545455
ep158_step14_seed158,158,,14,direct_solve,2,2,0,-67.3822357662108,False,0.6416666666666667
ep158_step15_seed158,158,,15,decompose_shallow,1,1,0,-56.027548101775324,False,0.6416666666666667
ep158_step16_seed158,158,,16,direct_solve,2,2,0,-56.15603458392604,False,0.6416666666666667
ep158_step17_seed158,158,,17,decompose_shallow,1,0,1,-44.97483995995633,False,0.6204545454545455
ep158_step18_seed158,158,,18,direct_solve,2,1,1,-44.68480203004451,False,0.6204545454545455
ep158_step20_seed158,158,,20,decompose_shallow,1,0,1,-32.70749625735148,False,0.6204545454545455
ep159_step0_seed159,159,,0,research_context,3,0,3,-29.086119171271356,False,0.6454545454545455
ep159_step1_seed159,159,,1,direct_solve,2,0,2,-57.289665623959074,False,0.6878787878787879
ep159_step2_seed159,159,,2,direct_solve,2,1,1,-60.53600584698667,False,0.6878787878787879
ep159_step3_seed159,159,,3,direct_solve,3,1,2,-51.14500920224403,False,0.6666666666666666
ep159_step4_seed159,159,,4,direct_solve,3,1,2,-69.709876876045,False,0.6878787878787879
ep159_step5_seed159,159,,5,direct_solve,3,2,1,-57.53946296561679,False,0.6666666666666666
ep159_step6_seed159,159,,6,direct_solve,3,1,2,-62.22120667162887,False,0.6666666666666666
ep159_step7_seed159,159,,7,research_context,3,0,3,-63.731138579453756,False,0.6666666666666666
ep159_step8_seed159,159,,8,direct_solve,2,2,0,-64.24899373090697,False,0.6666666666666666
ep159_step9_seed159,159,,9,direct_solve,2,2,0,-84.78437197572907,False,0.6878787878787879
ep159_step10_seed159,159,,10,direct_solve,2,2,0,-70.28978957405356,False,0.6666666666666666
ep159_step11_seed159,159,,11,direct_solve,2,2,0,-86.1186669017774,False,0.6878787878787879
ep159_step12_seed159,159,,12,direct_solve,2,2,0,-61.94368831823209,False,0.6666666666666666
ep159_step13_seed159,159,,13,direct_solve,2,1,1,-40.815623652352535,False,0.6454545454545455
ep159_step14_seed159,159,,14,decompose_shallow,1,0,1,-33.787947020321866,False,0.6666666666666666
ep159_step15_seed159,159,,15,direct_solve,2,2,0,-49.235969600874654,False,0.6878787878787879
ep159_step16_seed159,159,,16,decompose_shallow,1,0,1,-33.014922105353044,False,0.6666666666666666
ep159_step17_seed159,159,,17,direct_solve,2,1,1,-33.14163831131807,False,0.6666666666666666
ep159_step18_seed159,159,,18,direct_solve,1,0,0,-32.26652755192495,False,0.6666666666666666
ep159_step19_seed159,159,,19,direct_solve,2,2,0,-27.381030981752012,False,0.6666666666666666
ep159_step20_seed159,159,,20,decompose_shallow,1,0,1,-15.985927568414676,False,0.6666666666666666
ep159_step21_seed159,159,,21,direct_solve,2,2,0,-15.900207888079695,False,0.6666666666666666
ep160_step0_seed160,160,,0,research_context,3,1,2,-43.40657892975254,False,0.628030303030303
ep160_step1_seed160,160,,1,direct_solve,2,0,2,-46.98841332310046,False,0.5856060606060606
ep160_step2_seed160,160,,2,direct_solve,2,1,1,-64.76856138848859,False,0.6068181818181818
ep160_step3_seed160,160,,3,direct_solve,3,1,2,-68.55523829619338,False,0.6492424242424243
ep160_step4_seed160,160,,4,direct_solve,3,3,0,-73.86804145369993,False,0.6068181818181818
ep160_step5_seed160,160,,5,direct_solve,3,2,1,-75.68607630687909,False,0.6492424242424243
ep160_step6_seed160,160,,6,research_context,3,2,1,-78.16940427063588,False,0.6492424242424243
ep160_step7_seed160,160,,7,research_context,3,2,1,-80.106891152799,False,0.6068181818181818
ep160_step9_seed160,160,,9,direct_solve,2,2,0,-83.26805867033742,False,0.6068181818181818
ep160_step10_seed160,160,,10,direct_solve,2,2,0,-87.97123731899012,False,0.6068181818181818
ep160_step11_seed160,160,,11,direct_solve,2,2,0,-79.78056512487096,False,0.6492424242424243
ep160_step12_seed160,160,,12,direct_solve,2,2,0,-70.96045099578481,False,0.6492424242424243
ep160_step13_seed160,160,,13,decompose_shallow,1,0,1,-55.62477344671812,False,0.6492424242424243
ep160_step14_seed160,160,,14,direct_solve,2,1,1,-55.76841700335672,False,0.6492424242424243
ep160_step15_seed160,160,,15,decompose_shallow,1,0,1,-45.98490695510048,False,0.5856060606060606
ep160_step16_seed160,160,,16,direct_solve,2,2,0,-56.429629882262105,False,0.6068181818181818
ep160_step17_seed160,160,,17,direct_solve,1,1,0,-55.561365417317475,False,0.6068181818181818
ep160_step18_seed160,160,,18,direct_solve,2,2,0,-50.68191607598857,False,0.6068181818181818
ep160_step19_seed160,160,,19,decompose_shallow,1,0,1,-39.292141923085964,False,0.6068181818181818
ep160_step20_seed160,160,,20,decompose_shallow,1,0,1,-32.71882911686126,False,0.6068181818181818
ep161_step0_seed161,161,,0,research_context,3,1,2,-44.54402829279098,False,0.6068181818181818
ep161_step1_seed161,161,,1,direct_solve,2,1,1,-61.10691435506055,False,0.5856060606060606
ep161_step2_seed161,161,,2,direct_solve,2,0,2,-64.01532967438398,False,0.628030303030303
ep161_step3_seed161,161,,3,direct_solve,3,1,2,-61.40469760737022,False,0.6068181818181818
ep161_step4_seed161,161,,4,direct_solve,3,3,0,-81.32278777306091,False,0.5856060606060606
ep161_step5_seed161,161,,5,direct_solve,3,3,0,-78.70507161183662,False,0.628030303030303
ep161_step6_seed161,161,,6,research_context,3,1,2,-71.96660469038434,False,0.6068181818181818
ep161_step7_seed161,161,,7,research_context,3,2,1,-87.47396645932005,False,0.5856060606060606
ep161_step9_seed161,161,,9,direct_solve,2,1,1,-77.87023801796394,False,0.6068181818181818
ep161_step10_seed161,161,,10,direct_solve,2,2,0,-87.92349075643162,False,0.5856060606060606
ep161_step11_seed161,161,,11,direct_solve,2,1,1,-70.80502309784075,False,0.5643939393939394
ep161_step12_seed161,161,,12,decompose_shallow,1,1,0,-67.80530043687645,False,0.5856060606060606
ep161_step13_seed161,161,,13,direct_solve,2,1,1,-63.582269075515626,False,0.628030303030303
ep161_step14_seed161,161,,14,direct_solve,1,0,1,-62.74263117700724,False,0.628030303030303
ep161_step15_seed161,161,,15,direct_solve,2,2,0,-57.88849293597957,False,0.628030303030303
ep161_step16_seed161,161,,16,decompose_shallow,1,0,1,-46.523299938537846,False,0.628030303030303
ep161_step17_seed161,161,,17,direct_solve,2,2,0,-46.64454791516941,False,0.628030303030303
ep161_step18_seed161,161,,18,direct_solve,1,1,0,-45.76802375185677,False,0.628030303030303
ep161_step19_seed161,161,,19,direct_solve,2,2,0,-40.88124377175589,False,0.628030303030303
ep161_step20_seed161,161,,20,decompose_shallow,1,0,1,-29.48707667902407,False,0.628030303030303
ep161_step21_seed161,161,,21,decompose_shallow,1,1,0,-23.111124382832315,False,0.628030303030303
ep162_step0_seed162,162,,0,research_context,3,1,2,-41.361313828278504,False,0.628030303030303
ep162_step1_seed162,162,,1,research_context,3,0,3,-47.30456959945728,False,0.6492424242424243
ep162_step2_seed162,162,,2,direct_solve,2,0,2,-39.26920711767076,False,0.6068181818181818
ep162_step3_seed162,162,,3,direct_solve,2,0,2,-51.099333571940356,False,0.6492424242424243
ep162_step4_seed162,162,,4,direct_solve,3,0,3,-60.59961738907086,False,0.628030303030303
ep162_step5_seed162,162,,5,direct_solve,3,1,2,-68.30268562677804,False,0.628030303030303
ep162_step6_seed162,162,,6,research_context,3,1,2,-74.66215205027893,False,0.628030303030303
ep162_step9_seed162,162,,9,direct_solve,2,2,0,-74.8418386903123,False,0.6492424242424243
ep162_step10_seed162,162,,10,direct_solve,2,1,1,-59.44786194063802,False,0.6068181818181818
ep162_step11_seed162,162,,11,decompose_shallow,1,0,1,-56.44499516992201,False,0.628030303030303
ep162_step12_seed162,162,,12,direct_solve,2,0,2,-56.63124539068208,False,0.628030303030303
ep162_step13_seed162,162,,13,decompose_shallow,1,0,0,-55.794666905412825,False,0.628030303030303
ep162_step14_seed162,162,,14,direct_solve,2,1,1,-57.32458078662671,False,0.5856060606060606
ep162_step15_seed162,162,,15,direct_solve,1,0,1,-55.09469043962014,False,0.628030303030303
ep162_step16_seed162,162,,16,direct_solve,2,2,0,-50.236123492836604,False,0.628030303030303
ep162_step17_seed162,162,,17,decompose_shallow,1,1,0,-38.86528982660526,False,0.628030303030303
ep162_step18_seed162,162,,18,direct_solve,2,2,0,-38.782850254246554,False,0.628030303030303
ep162_step19_seed162,162,,19,direct_solve,1,1,0,-37.902450268788286,False,0.628030303030303
ep162_step20_seed162,162,,20,direct_solve,2,2,0,-33.01269179857128,False,0.628030303030303
ep162_step21_seed162,162,,21,decompose_shallow,1,0,1,-21.616407022668408,False,0.628030303030303
ep163_step0_seed163,163,,0,research_context,3,1,2,-44.89554419395324,False,0.6242424242424243
ep163_step1_seed163,163,,1,direct_solve,2,0,2,-57.864016532460504,False,0.6454545454545455
ep163_step2_seed163,163,,2,direct_solve,2,0,2,-65.5174432782362,False,0.603030303030303
ep163_step3_seed163,163,,3,direct_solve,3,0,3,-55.69324031283219,False,0.6242424242424243
ep163_step4_seed163,163,,4,direct_solve,3,0,3,-57.89087472585757,False,0.6242424242424243
ep163_step5_seed163,163,,5,direct_solve,3,1,2,-74.42284615720342,False,0.603030303030303
ep163_step6_seed163,163,,6,direct_solve,3,1,2,-70.40117970492119,False,0.5818181818181818
ep163_step7_seed163,163,,7,research_context,3,2,1,-85.69374174361805,False,0.6454545454545455
ep163_step8_seed163,163,,8,direct_solve,2,1,1,-90.84663461050462,False,0.603030303030303
ep163_step9_seed163,163,,9,direct_solve,2,2,0,-88.50372114242784,False,0.6454545454545455
ep163_step10_seed163,163,,10,direct_solve,2,1,1,-77.78283673391962,False,0.5818181818181818
ep163_step11_seed163,163,,11,direct_solve,2,2,0,-76.91049913289619,False,0.6454545454545455
ep163_step12_seed163,163,,12,decompose_shallow,1,0,1,-63.5877399369664,False,0.6454545454545455
ep163_step13_seed163,163,,13,direct_solve,2,0,2,-53.4414084556969,False,0.6242424242424243
ep163_step14_seed163,163,,14,direct_solve,1,0,1,-52.59642759990304,False,0.6242424242424243
ep163_step15_seed163,163,,15,direct_solve,2,0,2,-47.736808680148954,False,0.6242424242424243
ep163_step16_seed163,163,,16,decompose_shallow,1,0,1,-36.36583207396543,False,0.6242424242424243
ep163_step17_seed163,163,,17,direct_solve,2,0,2,-36.50610402540644,False,0.6242424242424243
ep163_step18_seed163,163,,18,decompose_shallow,1,0,1,-35.62304591079962,False,0.6242424242424243
ep163_step19_seed163,163,,19,direct_solve,2,1,1,-35.116261454284384,False,0.6242424242424243
ep163_step21_seed163,163,,21,decompose_shallow,1,1,0,-23.113136800880376,False,0.6242424242424243
ep164_step0_seed164,164,,0,research_context,3,2,1,-63.70321138883375,False,0.5818181818181818
ep164_step1_seed164,164,,1,direct_solve,2,0,2,-76.42250163447687,False,0.603030303030303
ep164_step2_seed164,164,,2,direct_solve,2,0,2,-82.28176598827939,False,0.5393939393939394
ep164_step3_seed164,164,,3,direct_solve,3,1,2,-78.67514885745588,False,0.5818181818181818
ep164_step4_seed164,164,,4,direct_solve,3,2,1,-105.6377294054579,False,0.5606060606060606
ep164_step5_seed164,164,,5,research_context,3,2,1,-113.48328846493663,False,0.5606060606060606
ep164_step8_seed164,164,,8,direct_solve,2,1,1,-103.90452913506573,False,0.603030303030303
ep164_step9_seed164,164,,9,direct_solve,2,2,0,-97.13976322464592,False,0.603030303030303
ep164_step10_seed164,164,,10,decompose_shallow,1,1,0,-94.2346354946373,False,0.5606060606060606
ep164_step11_seed164,164,,11,direct_solve,2,0,2,-84.05841124298533,False,0.603030303030303
ep164_step12_seed164,164,,12,decompose_shallow,1,1,0,-93.62570209688751,False,0.5606060606060606
ep164_step13_seed164,164,,13,direct_solve,2,2,0,-93.82737584268041,False,0.5606060606060606
ep164_step14_seed164,164,,14,direct_solve,1,1,0,-92.99314084000684,False,0.5606060606060606
ep164_step15_seed164,164,,15,direct_solve,2,2,0,-88.14422250115598,False,0.5606060606060606
ep164_step16_seed164,164,,16,decompose_shallow,1,0,1,-76.78204297605646,False,0.5606060606060606
ep164_step17_seed164,164,,17,decompose_shallow,1,0,1,-70.47773654931734,False,0.5606060606060606
ep165_step0_seed165,165,,0,research_context,3,0,3,-41.68223854221502,False,0.6454545454545455
ep165_step1_seed165,165,,1,direct_solve,2,0,2,-48.37775306600907,False,0.6666666666666666
ep165_step2_seed165,165,,2,direct_solve,2,0,2,-55.16659548457598,False,0.6454545454545455
ep165_step3_seed165,165,,3,direct_solve,3,1,2,-63.204102181740424,False,0.6454545454545455
ep165_step4_seed165,165,,4,direct_solve,3,1,2,-66.64139387513565,False,0.6666666666666666
ep165_step5_seed165,165,,5,direct_solve,3,0,3,-65.90356277036238,False,0.6454545454545455
ep165_step6_seed165,165,,6,research_context,3,0,3,-79.27301583264077,False,0.6454545454545455
ep165_step8_seed165,165,,8,direct_solve,2,1,1,-79.45308888883721,False,0.6666666666666666
ep165_step9_seed165,165,,9,direct_solve,2,2,0,-74.68687141783545,False,0.6666666666666666
ep165_step10_seed165,165,,10,direct_solve,2,1,1,-59.2956838735886,False,0.6242424242424243
ep165_step11_seed165,165,,11,decompose_shallow,1,0,1,-54.59639720387396,False,0.6666666666666666
ep165_step12_seed165,165,,12,direct_solve,2,0,2,-46.17330121125654,False,0.6242424242424243
ep165_step13_seed165,165,,13,direct_solve,1,0,0,-45.343813931295045,False,0.6242424242424243
ep165_step14_seed165,165,,14,direct_solve,2,2,0,-49.10322752658906,False,0.6666666666666666
ep165_step15_seed165,165,,15,decompose_shallow,1,0,1,-37.74526235015528,False,0.6666666666666666
ep165_step16_seed165,165,,16,direct_solve,2,0,2,-29.27273386197521,False,0.6242424242424243
ep165_step17_seed165,165,,17,direct_solve,1,1,0,-37.006104298151484,False,0.6666666666666666
ep165_step18_seed165,165,,18,direct_solve,2,0,2,-27.835698431118992,False,0.6454545454545455
ep165_step19_seed165,165,,19,decompose_shallow,1,0,1,-16.44524496303909,False,0.6454545454545455
ep165_step20_seed165,165,,20,direct_solve,2,2,0,-20.801262782138128,False,0.6666666666666666
ep165_step21_seed165,165,,21,direct_solve,1,1,0,-19.904660305016108,False,0.6666666666666666
ep166_step0_seed166,166,,0,research_context,3,1,2,-81.38252288834505,False,0.578030303030303
ep166_step1_seed166,166,,1,direct_solve,2,1,1,-84.1117413728905,False,0.578030303030303
ep166_step2_seed166,166,,2,direct_solve,2,1,1,-113.69084888346866,False,0.5568181818181818
ep166_step3_seed166,166,,3,direct_solve,3,1,2,-108.39724423153936,False,0.5992424242424242
ep166_step4_seed166,166,,4,research_context,3,2,1,-121.20673850410208,False,0.5356060606060606
ep166_step9_seed166,166,,9,direct_solve,2,2,0,-111.8609615265836,False,0.5992424242424242
ep166_step10_seed166,166,,10,decompose_shallow,1,1,0,-86.28314161972754,False,0.578030303030303
ep166_step11_seed166,166,,11,direct_solve,2,1,1,-86.49827455524262,False,0.578030303030303
ep166_step12_seed166,166,,12,direct_solve,1,0,1,-85.70251598687352,False,0.578030303030303
ep166_step13_seed166,166,,13,direct_solve,2,1,1,-91.20062261171483,False,0.5992424242424242
ep166_step14_seed166,166,,14,decompose_shallow,1,1,0,-79.87022116353332,False,0.5992424242424242
ep166_step15_seed166,166,,15,direct_solve,2,1,1,-69.71393896622746,False,0.578030303030303
ep166_step16_seed166,166,,16,direct_solve,1,1,0,-79.17860337241095,False,0.5992424242424242
ep166_step17_seed166,166,,17,direct_solve,2,2,0,-74.31699667029994,False,0.5992424242424242
ep166_step18_seed166,166,,18,decompose_shallow,1,0,1,-62.945706292364044,False,0.5992424242424242
